,0,1,2,3
12349,0.25,16.0,128.0,1.0
12350,0.25,16.0,128.0,0.5
12351,0.25,16.0,128.0,0.25
12352,0.25,16.0,128.0,0.0
12353,0.25,16.0,64.0,128.0
12354,0.25,16.0,64.0,64.0
12355,0.25,16.0,64.0,32.0
12356,0.25,16.0,64.0,16.0
12357,0.25,16.0,64.0,8.0
12358,0.25,16.0,64.0,4.0
12359,0.25,16.0,64.0,2.0
12360,0.25,16.0,64.0,1.0
12361,0.25,16.0,64.0,0.5
12362,0.25,16.0,64.0,0.25
12363,0.25,16.0,64.0,0.0
12364,0.25,16.0,32.0,128.0
12365,0.25,16.0,32.0,64.0
12366,0.25,16.0,32.0,32.0
12367,0.25,16.0,32.0,16.0
12368,0.25,16.0,32.0,8.0
12369,0.25,16.0,32.0,4.0
12370,0.25,16.0,32.0,2.0
12371,0.25,16.0,32.0,1.0
12372,0.25,16.0,32.0,0.5
12373,0.25,16.0,32.0,0.25
12374,0.25,16.0,32.0,0.0
12375,0.25,16.0,16.0,128.0
12377,0.25,16.0,16.0,32.0
12378,0.25,16.0,16.0,16.0
12379,0.25,16.0,16.0,8.0
12380,0.25,16.0,16.0,4.0
12381,0.25,16.0,16.0,2.0
12382,0.25,16.0,16.0,1.0
12383,0.25,16.0,16.0,0.5
12384,0.25,16.0,16.0,0.25
12385,0.25,16.0,16.0,0.0
12386,0.25,16.0,8.0,128.0
12387,0.25,16.0,8.0,64.0
12388,0.25,16.0,8.0,32.0
12389,0.25,16.0,8.0,16.0
12390,0.25,16.0,8.0,8.0
12391,0.25,16.0,8.0,4.0
12392,0.25,16.0,8.0,2.0
12393,0.25,16.0,8.0,1.0
12394,0.25,16.0,8.0,0.5
12395,0.25,16.0,8.0,0.25
12396,0.25,16.0,8.0,0.0
12397,0.25,16.0,4.0,128.0
12398,0.25,16.0,4.0,64.0
12399,0.25,16.0,4.0,32.0
12400,0.25,16.0,4.0,16.0
12401,0.25,16.0,4.0,8.0
12402,0.25,16.0,4.0,4.0
12403,0.25,16.0,4.0,2.0
12404,0.25,16.0,4.0,1.0
12405,0.25,16.0,4.0,0.5
12406,0.25,16.0,4.0,0.25
12407,0.25,16.0,4.0,0.0
12408,0.25,16.0,2.0,128.0
12409,0.25,16.0,2.0,64.0
12410,0.25,16.0,2.0,32.0
12411,0.25,16.0,2.0,16.0
12412,0.25,16.0,2.0,8.0
12413,0.25,16.0,2.0,4.0
12414,0.25,16.0,2.0,2.0
12415,0.25,16.0,2.0,1.0
12416,0.25,16.0,2.0,0.5
12417,0.25,16.0,2.0,0.25
12418,0.25,16.0,2.0,0.0
12419,0.25,16.0,1.0,128.0
12420,0.25,16.0,1.0,64.0
12421,0.25,16.0,1.0,32.0
12422,0.25,16.0,1.0,16.0
12423,0.25,16.0,1.0,8.0
12424,0.25,16.0,1.0,4.0
12425,0.25,16.0,1.0,2.0
12426,0.25,16.0,1.0,1.0
12427,0.25,16.0,1.0,0.5
12428,0.25,16.0,1.0,0.25
12429,0.25,16.0,1.0,0.0
12430,0.25,16.0,0.5,128.0
12431,0.25,16.0,0.5,64.0
12432,0.25,16.0,0.5,32.0
12433,0.25,16.0,0.5,16.0
12434,0.25,16.0,0.5,8.0
12435,0.25,16.0,0.5,4.0
12436,0.25,16.0,0.5,2.0
12437,0.25,16.0,0.5,1.0
12438,0.25,16.0,0.5,0.5
12439,0.25,16.0,0.5,0.25
12440,0.25,16.0,0.5,0.0
12441,0.25,16.0,0.25,128.0
12442,0.25,16.0,0.25,64.0
12443,0.25,16.0,0.25,32.0
12444,0.25,16.0,0.25,16.0
12445,0.25,16.0,0.25,8.0
12446,0.25,16.0,0.25,4.0
12447,0.25,16.0,0.25,2.0
12448,0.25,16.0,0.25,1.0
12449,0.25,16.0,0.25,0.5
12450,0.25,16.0,0.25,0.25
12452,0.25,16.0,0.0,128.0
12453,0.25,16.0,0.0,64.0
12454,0.25,16.0,0.0,32.0
12455,0.25,16.0,0.0,16.0
12456,0.25,16.0,0.0,8.0
12457,0.25,16.0,0.0,4.0
12458,0.25,16.0,0.0,2.0
12459,0.25,16.0,0.0,1.0
12460,0.25,16.0,0.0,0.5
12461,0.25,16.0,0.0,0.25
12462,0.25,16.0,0.0,0.0
12463,0.25,8.0,128.0,128.0
12464,0.25,8.0,128.0,64.0
12465,0.25,8.0,128.0,32.0
12466,0.25,8.0,128.0,16.0
12467,0.25,8.0,128.0,8.0
12468,0.25,8.0,128.0,4.0
12469,0.25,8.0,128.0,2.0
12470,0.25,8.0,128.0,1.0
12471,0.25,8.0,128.0,0.5
12472,0.25,8.0,128.0,0.25
12473,0.25,8.0,128.0,0.0
12474,0.25,8.0,64.0,128.0
12475,0.25,8.0,64.0,64.0
12476,0.25,8.0,64.0,32.0
12477,0.25,8.0,64.0,16.0
12478,0.25,8.0,64.0,8.0
12479,0.25,8.0,64.0,4.0
12480,0.25,8.0,64.0,2.0
12481,0.25,8.0,64.0,1.0
12482,0.25,8.0,64.0,0.5
12483,0.25,8.0,64.0,0.25
12484,0.25,8.0,64.0,0.0
12485,0.25,8.0,32.0,128.0
12486,0.25,8.0,32.0,64.0
12487,0.25,8.0,32.0,32.0
12488,0.25,8.0,32.0,16.0
12489,0.25,8.0,32.0,8.0
12490,0.25,8.0,32.0,4.0
12491,0.25,8.0,32.0,2.0
12492,0.25,8.0,32.0,1.0
12493,0.25,8.0,32.0,0.5
12494,0.25,8.0,32.0,0.25
12495,0.25,8.0,32.0,0.0
12496,0.25,8.0,16.0,128.0
12497,0.25,8.0,16.0,64.0
12498,0.25,8.0,16.0,32.0
12499,0.25,8.0,16.0,16.0
12500,0.25,8.0,16.0,8.0
12501,0.25,8.0,16.0,4.0
12502,0.25,8.0,16.0,2.0
12503,0.25,8.0,16.0,1.0
12504,0.25,8.0,16.0,0.5
12505,0.25,8.0,16.0,0.25
12506,0.25,8.0,16.0,0.0
12507,0.25,8.0,8.0,128.0
12508,0.25,8.0,8.0,64.0
12509,0.25,8.0,8.0,32.0
12510,0.25,8.0,8.0,16.0
12511,0.25,8.0,8.0,8.0
12512,0.25,8.0,8.0,4.0
12513,0.25,8.0,8.0,2.0
12514,0.25,8.0,8.0,1.0
12515,0.25,8.0,8.0,0.5
12516,0.25,8.0,8.0,0.25
12517,0.25,8.0,8.0,0.0
12518,0.25,8.0,4.0,128.0
12519,0.25,8.0,4.0,64.0
12520,0.25,8.0,4.0,32.0
12521,0.25,8.0,4.0,16.0
12522,0.25,8.0,4.0,8.0
12523,0.25,8.0,4.0,4.0
12524,0.25,8.0,4.0,2.0
12525,0.25,8.0,4.0,1.0
12526,0.25,8.0,4.0,0.5
12527,0.25,8.0,4.0,0.25
12528,0.25,8.0,4.0,0.0
12529,0.25,8.0,2.0,128.0
12530,0.25,8.0,2.0,64.0
12531,0.25,8.0,2.0,32.0
12532,0.25,8.0,2.0,16.0
12533,0.25,8.0,2.0,8.0
12534,0.25,8.0,2.0,4.0
12535,0.25,8.0,2.0,2.0
12536,0.25,8.0,2.0,1.0
12537,0.25,8.0,2.0,0.5
12538,0.25,8.0,2.0,0.25
12539,0.25,8.0,2.0,0.0
12540,0.25,8.0,1.0,128.0
12541,0.25,8.0,1.0,64.0
12542,0.25,8.0,1.0,32.0
12543,0.25,8.0,1.0,16.0
12544,0.25,8.0,1.0,8.0
12545,0.25,8.0,1.0,4.0
12546,0.25,8.0,1.0,2.0
12547,0.25,8.0,1.0,1.0
12548,0.25,8.0,1.0,0.5
12549,0.25,8.0,1.0,0.25
12550,0.25,8.0,1.0,0.0
12551,0.25,8.0,0.5,128.0
12552,0.25,8.0,0.5,64.0
12553,0.25,8.0,0.5,32.0
12554,0.25,8.0,0.5,16.0
12555,0.25,8.0,0.5,8.0
12556,0.25,8.0,0.5,4.0
12557,0.25,8.0,0.5,2.0
12558,0.25,8.0,0.5,1.0
12559,0.25,8.0,0.5,0.5
12560,0.25,8.0,0.5,0.25
12561,0.25,8.0,0.5,0.0
12562,0.25,8.0,0.25,128.0
12563,0.25,8.0,0.25,64.0
12564,0.25,8.0,0.25,32.0
12565,0.25,8.0,0.25,16.0
12566,0.25,8.0,0.25,8.0
12567,0.25,8.0,0.25,4.0
12568,0.25,8.0,0.25,2.0
12569,0.25,8.0,0.25,1.0
12570,0.25,8.0,0.25,0.5
12571,0.25,8.0,0.25,0.25
12572,0.25,8.0,0.25,0.0
12573,0.25,8.0,0.0,128.0
12574,0.25,8.0,0.0,64.0
12575,0.25,8.0,0.0,32.0
12576,0.25,8.0,0.0,16.0
12577,0.25,8.0,0.0,8.0
12578,0.25,8.0,0.0,4.0
12579,0.25,8.0,0.0,2.0
12580,0.25,8.0,0.0,1.0
12581,0.25,8.0,0.0,0.5
12582,0.25,8.0,0.0,0.25
12583,0.25,8.0,0.0,0.0
12584,0.25,4.0,128.0,128.0
12585,0.25,4.0,128.0,64.0
12586,0.25,4.0,128.0,32.0
12587,0.25,4.0,128.0,16.0
12588,0.25,4.0,128.0,8.0
12589,0.25,4.0,128.0,4.0
12590,0.25,4.0,128.0,2.0
12591,0.25,4.0,128.0,1.0
12592,0.25,4.0,128.0,0.5
12593,0.25,4.0,128.0,0.25
12594,0.25,4.0,128.0,0.0
12595,0.25,4.0,64.0,128.0
12596,0.25,4.0,64.0,64.0
12597,0.25,4.0,64.0,32.0
12598,0.25,4.0,64.0,16.0
12599,0.25,4.0,64.0,8.0
12600,0.25,4.0,64.0,4.0
12601,0.25,4.0,64.0,2.0
12602,0.25,4.0,64.0,1.0
12603,0.25,4.0,64.0,0.5
12604,0.25,4.0,64.0,0.25
12605,0.25,4.0,64.0,0.0
12606,0.25,4.0,32.0,128.0
12607,0.25,4.0,32.0,64.0
12608,0.25,4.0,32.0,32.0
12609,0.25,4.0,32.0,16.0
12610,0.25,4.0,32.0,8.0
12611,0.25,4.0,32.0,4.0
12612,0.25,4.0,32.0,2.0
12613,0.25,4.0,32.0,1.0
12614,0.25,4.0,32.0,0.5
12615,0.25,4.0,32.0,0.25
12616,0.25,4.0,32.0,0.0
12618,0.25,4.0,16.0,64.0
12619,0.25,4.0,16.0,32.0
12620,0.25,4.0,16.0,16.0
12621,0.25,4.0,16.0,8.0
12622,0.25,4.0,16.0,4.0
12623,0.25,4.0,16.0,2.0
12624,0.25,4.0,16.0,1.0
12625,0.25,4.0,16.0,0.5
12626,0.25,4.0,16.0,0.25
12627,0.25,4.0,16.0,0.0
12628,0.25,4.0,8.0,128.0
12629,0.25,4.0,8.0,64.0
12630,0.25,4.0,8.0,32.0
12631,0.25,4.0,8.0,16.0
12632,0.25,4.0,8.0,8.0
12633,0.25,4.0,8.0,4.0
12634,0.25,4.0,8.0,2.0
12635,0.25,4.0,8.0,1.0
12636,0.25,4.0,8.0,0.5
12637,0.25,4.0,8.0,0.25
12638,0.25,4.0,8.0,0.0
12639,0.25,4.0,4.0,128.0
12640,0.25,4.0,4.0,64.0
12641,0.25,4.0,4.0,32.0
12642,0.25,4.0,4.0,16.0
12643,0.25,4.0,4.0,8.0
12644,0.25,4.0,4.0,4.0
12645,0.25,4.0,4.0,2.0
12646,0.25,4.0,4.0,1.0
12647,0.25,4.0,4.0,0.5
12648,0.25,4.0,4.0,0.25
12649,0.25,4.0,4.0,0.0
12650,0.25,4.0,2.0,128.0
12651,0.25,4.0,2.0,64.0
12652,0.25,4.0,2.0,32.0
12653,0.25,4.0,2.0,16.0
12654,0.25,4.0,2.0,8.0
12655,0.25,4.0,2.0,4.0
12656,0.25,4.0,2.0,2.0
12657,0.25,4.0,2.0,1.0
12658,0.25,4.0,2.0,0.5
12659,0.25,4.0,2.0,0.25
12660,0.25,4.0,2.0,0.0
12661,0.25,4.0,1.0,128.0
12662,0.25,4.0,1.0,64.0
12663,0.25,4.0,1.0,32.0
12664,0.25,4.0,1.0,16.0
12665,0.25,4.0,1.0,8.0
12666,0.25,4.0,1.0,4.0
12667,0.25,4.0,1.0,2.0
12668,0.25,4.0,1.0,1.0
12669,0.25,4.0,1.0,0.5
12670,0.25,4.0,1.0,0.25
12671,0.25,4.0,1.0,0.0
12672,0.25,4.0,0.5,128.0
12673,0.25,4.0,0.5,64.0
12674,0.25,4.0,0.5,32.0
12675,0.25,4.0,0.5,16.0
12676,0.25,4.0,0.5,8.0
12677,0.25,4.0,0.5,4.0
12678,0.25,4.0,0.5,2.0
12679,0.25,4.0,0.5,1.0
12680,0.25,4.0,0.5,0.5
12681,0.25,4.0,0.5,0.25
12682,0.25,4.0,0.5,0.0
12683,0.25,4.0,0.25,128.0
12684,0.25,4.0,0.25,64.0
12685,0.25,4.0,0.25,32.0
12686,0.25,4.0,0.25,16.0
12687,0.25,4.0,0.25,8.0
12688,0.25,4.0,0.25,4.0
12689,0.25,4.0,0.25,2.0
12690,0.25,4.0,0.25,1.0
12691,0.25,4.0,0.25,0.5
12692,0.25,4.0,0.25,0.25
12693,0.25,4.0,0.25,0.0
12694,0.25,4.0,0.0,128.0
12695,0.25,4.0,0.0,64.0
12696,0.25,4.0,0.0,32.0
12697,0.25,4.0,0.0,16.0
12698,0.25,4.0,0.0,8.0
12700,0.25,4.0,0.0,2.0
12702,0.25,4.0,0.0,0.5
12703,0.25,4.0,0.0,0.25
12704,0.25,4.0,0.0,0.0
12705,0.25,2.0,128.0,128.0
12706,0.25,2.0,128.0,64.0
12707,0.25,2.0,128.0,32.0
12708,0.25,2.0,128.0,16.0
12709,0.25,2.0,128.0,8.0
12710,0.25,2.0,128.0,4.0
12711,0.25,2.0,128.0,2.0
12712,0.25,2.0,128.0,1.0
12713,0.25,2.0,128.0,0.5
12714,0.25,2.0,128.0,0.25
12715,0.25,2.0,128.0,0.0
12716,0.25,2.0,64.0,128.0
12717,0.25,2.0,64.0,64.0
12718,0.25,2.0,64.0,32.0
12719,0.25,2.0,64.0,16.0
12720,0.25,2.0,64.0,8.0
12721,0.25,2.0,64.0,4.0
12722,0.25,2.0,64.0,2.0
12723,0.25,2.0,64.0,1.0
12724,0.25,2.0,64.0,0.5
12725,0.25,2.0,64.0,0.25
12726,0.25,2.0,64.0,0.0
12727,0.25,2.0,32.0,128.0
12728,0.25,2.0,32.0,64.0
12729,0.25,2.0,32.0,32.0
12730,0.25,2.0,32.0,16.0
12731,0.25,2.0,32.0,8.0
12732,0.25,2.0,32.0,4.0
12733,0.25,2.0,32.0,2.0
12734,0.25,2.0,32.0,1.0
12735,0.25,2.0,32.0,0.5
12736,0.25,2.0,32.0,0.25
12737,0.25,2.0,32.0,0.0
12738,0.25,2.0,16.0,128.0
12739,0.25,2.0,16.0,64.0
12740,0.25,2.0,16.0,32.0
12741,0.25,2.0,16.0,16.0
12742,0.25,2.0,16.0,8.0
12743,0.25,2.0,16.0,4.0
12744,0.25,2.0,16.0,2.0
12745,0.25,2.0,16.0,1.0
12746,0.25,2.0,16.0,0.5
12747,0.25,2.0,16.0,0.25
12748,0.25,2.0,16.0,0.0
12749,0.25,2.0,8.0,128.0
12750,0.25,2.0,8.0,64.0
12751,0.25,2.0,8.0,32.0
12752,0.25,2.0,8.0,16.0
12753,0.25,2.0,8.0,8.0
12754,0.25,2.0,8.0,4.0
12755,0.25,2.0,8.0,2.0
12756,0.25,2.0,8.0,1.0
12757,0.25,2.0,8.0,0.5
12758,0.25,2.0,8.0,0.25
12759,0.25,2.0,8.0,0.0
12760,0.25,2.0,4.0,128.0
12761,0.25,2.0,4.0,64.0
12762,0.25,2.0,4.0,32.0
12763,0.25,2.0,4.0,16.0
12764,0.25,2.0,4.0,8.0
12765,0.25,2.0,4.0,4.0
12766,0.25,2.0,4.0,2.0
12767,0.25,2.0,4.0,1.0
12768,0.25,2.0,4.0,0.5
12769,0.25,2.0,4.0,0.25
12770,0.25,2.0,4.0,0.0
12771,0.25,2.0,2.0,128.0
12772,0.25,2.0,2.0,64.0
12773,0.25,2.0,2.0,32.0
12774,0.25,2.0,2.0,16.0
12775,0.25,2.0,2.0,8.0
12776,0.25,2.0,2.0,4.0
12777,0.25,2.0,2.0,2.0
12778,0.25,2.0,2.0,1.0
12779,0.25,2.0,2.0,0.5
12780,0.25,2.0,2.0,0.25
12781,0.25,2.0,2.0,0.0
12782,0.25,2.0,1.0,128.0
12783,0.25,2.0,1.0,64.0
12784,0.25,2.0,1.0,32.0
12785,0.25,2.0,1.0,16.0
12786,0.25,2.0,1.0,8.0
12787,0.25,2.0,1.0,4.0
12788,0.25,2.0,1.0,2.0
12789,0.25,2.0,1.0,1.0
12790,0.25,2.0,1.0,0.5
12791,0.25,2.0,1.0,0.25
12792,0.25,2.0,1.0,0.0
12793,0.25,2.0,0.5,128.0
12794,0.25,2.0,0.5,64.0
12795,0.25,2.0,0.5,32.0
12796,0.25,2.0,0.5,16.0
12797,0.25,2.0,0.5,8.0
12798,0.25,2.0,0.5,4.0
12799,0.25,2.0,0.5,2.0
12800,0.25,2.0,0.5,1.0
12801,0.25,2.0,0.5,0.5
12802,0.25,2.0,0.5,0.25
12803,0.25,2.0,0.5,0.0
12804,0.25,2.0,0.25,128.0
12805,0.25,2.0,0.25,64.0
12806,0.25,2.0,0.25,32.0
12807,0.25,2.0,0.25,16.0
12808,0.25,2.0,0.25,8.0
12809,0.25,2.0,0.25,4.0
12810,0.25,2.0,0.25,2.0
12811,0.25,2.0,0.25,1.0
12812,0.25,2.0,0.25,0.5
12813,0.25,2.0,0.25,0.25
12814,0.25,2.0,0.25,0.0
12815,0.25,2.0,0.0,128.0
12816,0.25,2.0,0.0,64.0
12817,0.25,2.0,0.0,32.0
12818,0.25,2.0,0.0,16.0
12819,0.25,2.0,0.0,8.0
12820,0.25,2.0,0.0,4.0
12821,0.25,2.0,0.0,2.0
12822,0.25,2.0,0.0,1.0
12823,0.25,2.0,0.0,0.5
12824,0.25,2.0,0.0,0.25
12825,0.25,2.0,0.0,0.0
12826,0.25,1.0,128.0,128.0
12827,0.25,1.0,128.0,64.0
12828,0.25,1.0,128.0,32.0
12829,0.25,1.0,128.0,16.0
12830,0.25,1.0,128.0,8.0
12831,0.25,1.0,128.0,4.0
12832,0.25,1.0,128.0,2.0
12833,0.25,1.0,128.0,1.0
12834,0.25,1.0,128.0,0.5
12835,0.25,1.0,128.0,0.25
12836,0.25,1.0,128.0,0.0
12837,0.25,1.0,64.0,128.0
12838,0.25,1.0,64.0,64.0
12839,0.25,1.0,64.0,32.0
12840,0.25,1.0,64.0,16.0
12841,0.25,1.0,64.0,8.0
12842,0.25,1.0,64.0,4.0
12843,0.25,1.0,64.0,2.0
12844,0.25,1.0,64.0,1.0
12845,0.25,1.0,64.0,0.5
12846,0.25,1.0,64.0,0.25
12847,0.25,1.0,64.0,0.0
12848,0.25,1.0,32.0,128.0
12849,0.25,1.0,32.0,64.0
12850,0.25,1.0,32.0,32.0
12851,0.25,1.0,32.0,16.0
12852,0.25,1.0,32.0,8.0
12853,0.25,1.0,32.0,4.0
12854,0.25,1.0,32.0,2.0
12855,0.25,1.0,32.0,1.0
12856,0.25,1.0,32.0,0.5
12857,0.25,1.0,32.0,0.25
12858,0.25,1.0,32.0,0.0
12859,0.25,1.0,16.0,128.0
12860,0.25,1.0,16.0,64.0
12861,0.25,1.0,16.0,32.0
12862,0.25,1.0,16.0,16.0
12863,0.25,1.0,16.0,8.0
12864,0.25,1.0,16.0,4.0
12865,0.25,1.0,16.0,2.0
12866,0.25,1.0,16.0,1.0
12867,0.25,1.0,16.0,0.5
12868,0.25,1.0,16.0,0.25
12869,0.25,1.0,16.0,0.0
12870,0.25,1.0,8.0,128.0
12871,0.25,1.0,8.0,64.0
12872,0.25,1.0,8.0,32.0
12873,0.25,1.0,8.0,16.0
12874,0.25,1.0,8.0,8.0
12875,0.25,1.0,8.0,4.0
12876,0.25,1.0,8.0,2.0
12877,0.25,1.0,8.0,1.0
12878,0.25,1.0,8.0,0.5
12879,0.25,1.0,8.0,0.25
12880,0.25,1.0,8.0,0.0
12881,0.25,1.0,4.0,128.0
12882,0.25,1.0,4.0,64.0
12883,0.25,1.0,4.0,32.0
12884,0.25,1.0,4.0,16.0
12885,0.25,1.0,4.0,8.0
12886,0.25,1.0,4.0,4.0
12887,0.25,1.0,4.0,2.0
12888,0.25,1.0,4.0,1.0
12889,0.25,1.0,4.0,0.5
12890,0.25,1.0,4.0,0.25
12891,0.25,1.0,4.0,0.0
12892,0.25,1.0,2.0,128.0
12893,0.25,1.0,2.0,64.0
12894,0.25,1.0,2.0,32.0
12895,0.25,1.0,2.0,16.0
12896,0.25,1.0,2.0,8.0
12897,0.25,1.0,2.0,4.0
12898,0.25,1.0,2.0,2.0
12899,0.25,1.0,2.0,1.0
12900,0.25,1.0,2.0,0.5
12901,0.25,1.0,2.0,0.25
12902,0.25,1.0,2.0,0.0
12903,0.25,1.0,1.0,128.0
12904,0.25,1.0,1.0,64.0
12905,0.25,1.0,1.0,32.0
12906,0.25,1.0,1.0,16.0
12907,0.25,1.0,1.0,8.0
12909,0.25,1.0,1.0,2.0
12910,0.25,1.0,1.0,1.0
12911,0.25,1.0,1.0,0.5
12912,0.25,1.0,1.0,0.25
12913,0.25,1.0,1.0,0.0
12914,0.25,1.0,0.5,128.0
12915,0.25,1.0,0.5,64.0
12916,0.25,1.0,0.5,32.0
12917,0.25,1.0,0.5,16.0
12918,0.25,1.0,0.5,8.0
12919,0.25,1.0,0.5,4.0
12920,0.25,1.0,0.5,2.0
12921,0.25,1.0,0.5,1.0
12922,0.25,1.0,0.5,0.5
12923,0.25,1.0,0.5,0.25
12924,0.25,1.0,0.5,0.0
12925,0.25,1.0,0.25,128.0
12926,0.25,1.0,0.25,64.0
12927,0.25,1.0,0.25,32.0
12928,0.25,1.0,0.25,16.0
12929,0.25,1.0,0.25,8.0
12930,0.25,1.0,0.25,4.0
12931,0.25,1.0,0.25,2.0
12932,0.25,1.0,0.25,1.0
12933,0.25,1.0,0.25,0.5
12934,0.25,1.0,0.25,0.25
12935,0.25,1.0,0.25,0.0
12936,0.25,1.0,0.0,128.0
12937,0.25,1.0,0.0,64.0
12938,0.25,1.0,0.0,32.0
12939,0.25,1.0,0.0,16.0
12940,0.25,1.0,0.0,8.0
12941,0.25,1.0,0.0,4.0
12942,0.25,1.0,0.0,2.0
12943,0.25,1.0,0.0,1.0
12944,0.25,1.0,0.0,0.5
12945,0.25,1.0,0.0,0.25
12946,0.25,1.0,0.0,0.0
12947,0.25,0.5,128.0,128.0
12948,0.25,0.5,128.0,64.0
12949,0.25,0.5,128.0,32.0
12950,0.25,0.5,128.0,16.0
12951,0.25,0.5,128.0,8.0
12952,0.25,0.5,128.0,4.0
12953,0.25,0.5,128.0,2.0
12954,0.25,0.5,128.0,1.0
12955,0.25,0.5,128.0,0.5
12956,0.25,0.5,128.0,0.25
12957,0.25,0.5,128.0,0.0
12958,0.25,0.5,64.0,128.0
12959,0.25,0.5,64.0,64.0
12960,0.25,0.5,64.0,32.0
12961,0.25,0.5,64.0,16.0
12962,0.25,0.5,64.0,8.0
12963,0.25,0.5,64.0,4.0
12964,0.25,0.5,64.0,2.0
12965,0.25,0.5,64.0,1.0
12966,0.25,0.5,64.0,0.5
12967,0.25,0.5,64.0,0.25
12968,0.25,0.5,64.0,0.0
12969,0.25,0.5,32.0,128.0
12970,0.25,0.5,32.0,64.0
12971,0.25,0.5,32.0,32.0
12972,0.25,0.5,32.0,16.0
12973,0.25,0.5,32.0,8.0
12974,0.25,0.5,32.0,4.0
12975,0.25,0.5,32.0,2.0
12976,0.25,0.5,32.0,1.0
12977,0.25,0.5,32.0,0.5
12978,0.25,0.5,32.0,0.25
12979,0.25,0.5,32.0,0.0
12980,0.25,0.5,16.0,128.0
12981,0.25,0.5,16.0,64.0
12982,0.25,0.5,16.0,32.0
12983,0.25,0.5,16.0,16.0
12984,0.25,0.5,16.0,8.0
12985,0.25,0.5,16.0,4.0
12986,0.25,0.5,16.0,2.0
12987,0.25,0.5,16.0,1.0
12988,0.25,0.5,16.0,0.5
12989,0.25,0.5,16.0,0.25
12990,0.25,0.5,16.0,0.0
12991,0.25,0.5,8.0,128.0
12992,0.25,0.5,8.0,64.0
12993,0.25,0.5,8.0,32.0
12994,0.25,0.5,8.0,16.0
12995,0.25,0.5,8.0,8.0
12996,0.25,0.5,8.0,4.0
12997,0.25,0.5,8.0,2.0
12998,0.25,0.5,8.0,1.0
12999,0.25,0.5,8.0,0.5
13000,0.25,0.5,8.0,0.25
13001,0.25,0.5,8.0,0.0
13002,0.25,0.5,4.0,128.0
13003,0.25,0.5,4.0,64.0
13004,0.25,0.5,4.0,32.0
13005,0.25,0.5,4.0,16.0
13006,0.25,0.5,4.0,8.0
13007,0.25,0.5,4.0,4.0
13008,0.25,0.5,4.0,2.0
13009,0.25,0.5,4.0,1.0
13010,0.25,0.5,4.0,0.5
13011,0.25,0.5,4.0,0.25
13012,0.25,0.5,4.0,0.0
13013,0.25,0.5,2.0,128.0
13014,0.25,0.5,2.0,64.0
13015,0.25,0.5,2.0,32.0
13016,0.25,0.5,2.0,16.0
13017,0.25,0.5,2.0,8.0
13018,0.25,0.5,2.0,4.0
13019,0.25,0.5,2.0,2.0
13020,0.25,0.5,2.0,1.0
13021,0.25,0.5,2.0,0.5
13022,0.25,0.5,2.0,0.25
13023,0.25,0.5,2.0,0.0
13024,0.25,0.5,1.0,128.0
13025,0.25,0.5,1.0,64.0
13026,0.25,0.5,1.0,32.0
13027,0.25,0.5,1.0,16.0
13028,0.25,0.5,1.0,8.0
13029,0.25,0.5,1.0,4.0
13030,0.25,0.5,1.0,2.0
13031,0.25,0.5,1.0,1.0
13032,0.25,0.5,1.0,0.5
13033,0.25,0.5,1.0,0.25
13034,0.25,0.5,1.0,0.0
13035,0.25,0.5,0.5,128.0
13036,0.25,0.5,0.5,64.0
13037,0.25,0.5,0.5,32.0
13038,0.25,0.5,0.5,16.0
13039,0.25,0.5,0.5,8.0
13040,0.25,0.5,0.5,4.0
13041,0.25,0.5,0.5,2.0
13042,0.25,0.5,0.5,1.0
13043,0.25,0.5,0.5,0.5
13044,0.25,0.5,0.5,0.25
13045,0.25,0.5,0.5,0.0
13046,0.25,0.5,0.25,128.0
13047,0.25,0.5,0.25,64.0
13048,0.25,0.5,0.25,32.0
13049,0.25,0.5,0.25,16.0
13050,0.25,0.5,0.25,8.0
13051,0.25,0.5,0.25,4.0
13052,0.25,0.5,0.25,2.0
13053,0.25,0.5,0.25,1.0
13054,0.25,0.5,0.25,0.5
13055,0.25,0.5,0.25,0.25
13056,0.25,0.5,0.25,0.0
13057,0.25,0.5,0.0,128.0
13058,0.25,0.5,0.0,64.0
13059,0.25,0.5,0.0,32.0
13060,0.25,0.5,0.0,16.0
13061,0.25,0.5,0.0,8.0
13062,0.25,0.5,0.0,4.0
13063,0.25,0.5,0.0,2.0
13064,0.25,0.5,0.0,1.0
13065,0.25,0.5,0.0,0.5
13066,0.25,0.5,0.0,0.25
13067,0.25,0.5,0.0,0.0
13068,0.25,0.25,128.0,128.0
13069,0.25,0.25,128.0,64.0
13070,0.25,0.25,128.0,32.0
13071,0.25,0.25,128.0,16.0
13072,0.25,0.25,128.0,8.0
13073,0.25,0.25,128.0,4.0
13074,0.25,0.25,128.0,2.0
13075,0.25,0.25,128.0,1.0
13076,0.25,0.25,128.0,0.5
13077,0.25,0.25,128.0,0.25
13078,0.25,0.25,128.0,0.0
13079,0.25,0.25,64.0,128.0
13080,0.25,0.25,64.0,64.0
13081,0.25,0.25,64.0,32.0
13082,0.25,0.25,64.0,16.0
13083,0.25,0.25,64.0,8.0
13084,0.25,0.25,64.0,4.0
13085,0.25,0.25,64.0,2.0
13086,0.25,0.25,64.0,1.0
13087,0.25,0.25,64.0,0.5
13088,0.25,0.25,64.0,0.25
13089,0.25,0.25,64.0,0.0
13090,0.25,0.25,32.0,128.0
